split,filename,object_index,class_name,source_image_path,crop_path,xmin,ymin,xmax,ymax,padded_xmin,padded_ymin,padded_xmax,padded_ymax,crop_width,crop_height
validation,rolled-in_scale_274.jpg,1,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_274.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_274_obj01_rolled-in_scale.jpg,152,129,198,198,147,124,200,200,53,76
validation,rolled-in_scale_274.jpg,2,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_274.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_274_obj02_rolled-in_scale.jpg,32,2,104,52,27,0,109,57,82,57
validation,rolled-in_scale_274.jpg,3,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_274.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_274_obj03_rolled-in_scale.jpg,3,84,114,163,0,79,119,168,119,89
validation,rolled-in_scale_275.jpg,0,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_275.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_275_obj00_rolled-in_scale.jpg,56,139,115,199,51,134,120,200,69,66
validation,rolled-in_scale_275.jpg,1,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_275.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_275_obj01_rolled-in_scale.jpg,144,116,199,192,139,111,200,197,61,86
validation,rolled-in_scale_275.jpg,2,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_275.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_275_obj02_rolled-in_scale.jpg,43,6,116,114,38,1,121,119,83,118
validation,rolled-in_scale_276.jpg,0,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_276.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_276_obj00_rolled-in_scale.jpg,78,1,133,47,73,0,138,52,65,52
validation,rolled-in_scale_276.jpg,1,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_276.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_276_obj01_rolled-in_scale.jpg,1,32,49,76,0,27,54,81,54,54
validation,rolled-in_scale_277.jpg,0,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_277.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_277_obj00_rolled-in_scale.jpg,1,130,67,196,0,125,72,200,72,75
validation,rolled-in_scale_277.jpg,1,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_277.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_277_obj01_rolled-in_scale.jpg,150,26,200,128,145,21,200,133,55,112
validation,rolled-in_scale_277.jpg,2,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_277.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_277_obj02_rolled-in_scale.jpg,107,25,149,71,102,20,154,76,52,56
validation,rolled-in_scale_278.jpg,0,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_278.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_278_obj00_rolled-in_scale.jpg,1,36,54,179,0,31,59,184,59,153
validation,rolled-in_scale_278.jpg,1,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_278.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_278_obj01_rolled-in_scale.jpg,57,45,136,164,52,40,141,169,89,129
validation,rolled-in_scale_278.jpg,2,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_278.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_278_obj02_rolled-in_scale.jpg,97,128,196,197,92,123,200,200,108,77
validation,rolled-in_scale_279.jpg,0,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_279.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_279_obj00_rolled-in_scale.jpg,33,60,115,195,28,55,120,200,92,145
validation,rolled-in_scale_279.jpg,1,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_279.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_279_obj01_rolled-in_scale.jpg,30,5,135,59,25,0,140,64,115,64
validation,rolled-in_scale_279.jpg,2,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_279.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_279_obj02_rolled-in_scale.jpg,120,38,189,150,115,33,194,155,79,122
validation,rolled-in_scale_280.jpg,0,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_280.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_280_obj00_rolled-in_scale.jpg,65,113,162,198,60,108,167,200,107,92
validation,rolled-in_scale_280.jpg,1,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_280.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_280_obj01_rolled-in_scale.jpg,80,28,150,91,75,23,155,96,80,73
validation,rolled-in_scale_281.jpg,0,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_281.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_281_obj00_rolled-in_scale.jpg,96,69,151,198,91,64,156,200,65,136
validation,rolled-in_scale_281.jpg,1,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_281.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_281_obj01_rolled-in_scale.jpg,96,1,142,62,91,0,147,67,56,67
validation,rolled-in_scale_281.jpg,2,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_281.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_281_obj02_rolled-in_scale.jpg,120,166,166,200,115,161,171,200,56,39
validation,rolled-in_scale_282.jpg,0,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_282.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_282_obj00_rolled-in_scale.jpg,31,91,161,200,26,86,166,200,140,114
validation,rolled-in_scale_282.jpg,1,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_282.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_282_obj01_rolled-in_scale.jpg,109,1,161,50,104,0,166,55,62,55
validation,rolled-in_scale_283.jpg,0,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_283.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_283_obj00_rolled-in_scale.jpg,102,85,170,197,97,80,175,200,78,120
validation,rolled-in_scale_283.jpg,1,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_283.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_283_obj01_rolled-in_scale.jpg,30,3,176,87,25,0,181,92,156,92
validation,rolled-in_scale_283.jpg,2,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_283.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_283_obj02_rolled-in_scale.jpg,30,141,75,196,25,136,80,200,55,64
validation,rolled-in_scale_284.jpg,0,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_284.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_284_obj00_rolled-in_scale.jpg,55,98,131,199,50,93,136,200,86,107
validation,rolled-in_scale_285.jpg,0,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_285.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_285_obj00_rolled-in_scale.jpg,35,1,171,58,30,0,176,63,146,63
validation,rolled-in_scale_285.jpg,1,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_285.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_285_obj01_rolled-in_scale.jpg,40,61,158,191,35,56,163,196,128,140
validation,rolled-in_scale_286.jpg,0,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_286.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_286_obj00_rolled-in_scale.jpg,36,103,152,171,31,98,157,176,126,78
validation,rolled-in_scale_286.jpg,1,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_286.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_286_obj01_rolled-in_scale.jpg,30,15,150,95,25,10,155,100,130,90
validation,rolled-in_scale_287.jpg,0,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_287.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_287_obj00_rolled-in_scale.jpg,3,69,101,199,0,64,106,200,106,136
validation,rolled-in_scale_287.jpg,1,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_287.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_287_obj01_rolled-in_scale.jpg,15,1,87,78,10,0,92,83,82,83
validation,rolled-in_scale_288.jpg,0,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_288.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_288_obj00_rolled-in_scale.jpg,45,13,151,198,40,8,156,200,116,192
validation,rolled-in_scale_288.jpg,1,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_288.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_288_obj01_rolled-in_scale.jpg,59,6,162,92,54,1,167,97,113,96
validation,rolled-in_scale_289.jpg,0,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_289.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_289_obj00_rolled-in_scale.jpg,68,61,195,178,63,56,200,183,137,127
validation,rolled-in_scale_289.jpg,1,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_289.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_289_obj01_rolled-in_scale.jpg,86,1,183,83,81,0,188,88,107,88
validation,rolled-in_scale_290.jpg,0,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_290.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_290_obj00_rolled-in_scale.jpg,1,1,126,77,0,0,131,82,131,82
validation,rolled-in_scale_290.jpg,1,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_290.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_290_obj01_rolled-in_scale.jpg,23,113,120,198,18,108,125,200,107,92
validation,rolled-in_scale_291.jpg,0,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_291.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_291_obj00_rolled-in_scale.jpg,130,72,199,197,125,67,200,200,75,133
validation,rolled-in_scale_291.jpg,1,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_291.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_291_obj01_rolled-in_scale.jpg,85,1,187,28,80,0,192,33,112,33
validation,rolled-in_scale_291.jpg,2,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_291.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_291_obj02_rolled-in_scale.jpg,80,48,143,92,75,43,148,97,73,54
validation,rolled-in_scale_292.jpg,0,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_292.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_292_obj00_rolled-in_scale.jpg,24,124,162,200,19,119,167,200,148,81
validation,rolled-in_scale_292.jpg,1,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_292.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_292_obj01_rolled-in_scale.jpg,70,41,143,132,65,36,148,137,83,101
validation,rolled-in_scale_292.jpg,2,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_292.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_292_obj02_rolled-in_scale.jpg,95,1,146,51,90,0,151,56,61,56
validation,rolled-in_scale_292.jpg,3,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_292.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_292_obj03_rolled-in_scale.jpg,47,11,90,46,42,6,95,51,53,45
validation,rolled-in_scale_293.jpg,0,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_293.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_293_obj00_rolled-in_scale.jpg,40,3,167,59,35,0,172,64,137,64
validation,rolled-in_scale_293.jpg,1,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_293.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_293_obj01_rolled-in_scale.jpg,39,110,164,191,34,105,169,196,135,91
validation,rolled-in_scale_294.jpg,0,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_294.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_294_obj00_rolled-in_scale.jpg,29,21,112,179,24,16,117,184,93,168
validation,rolled-in_scale_294.jpg,1,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_294.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_294_obj01_rolled-in_scale.jpg,116,98,163,199,111,93,168,200,57,107
validation,rolled-in_scale_295.jpg,0,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_295.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_295_obj00_rolled-in_scale.jpg,52,109,167,198,47,104,172,200,125,96
validation,rolled-in_scale_295.jpg,1,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_295.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_295_obj01_rolled-in_scale.jpg,109,1,163,96,104,0,168,101,64,101
validation,rolled-in_scale_295.jpg,2,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_295.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_295_obj02_rolled-in_scale.jpg,32,2,97,106,27,0,102,111,75,111
validation,rolled-in_scale_296.jpg,0,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_296.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_296_obj00_rolled-in_scale.jpg,2,36,112,191,0,31,117,196,117,165
validation,rolled-in_scale_297.jpg,0,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_297.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_297_obj00_rolled-in_scale.jpg,54,45,126,197,49,40,131,200,82,160
validation,rolled-in_scale_297.jpg,1,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_297.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_297_obj01_rolled-in_scale.jpg,104,96,168,177,99,91,173,182,74,91
validation,rolled-in_scale_298.jpg,0,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_298.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_298_obj00_rolled-in_scale.jpg,73,147,141,199,68,142,146,200,78,58
validation,rolled-in_scale_299.jpg,0,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_299.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_299_obj00_rolled-in_scale.jpg,41,82,153,198,36,77,158,200,122,123
validation,rolled-in_scale_299.jpg,1,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_299.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_299_obj01_rolled-in_scale.jpg,46,1,107,37,41,0,112,42,71,42
validation,rolled-in_scale_300.jpg,0,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_300.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_300_obj00_rolled-in_scale.jpg,53,126,125,200,48,121,130,200,82,79
validation,rolled-in_scale_300.jpg,1,rolled-in_scale,C:\NEU-DET\validation\images\rolled-in_scale\rolled-in_scale_300.jpg,C:\NEU-DET\crops\validation\rolled-in_scale\rolled-in_scale_300_obj01_rolled-in_scale.jpg,63,11,108,77,58,6,113,82,55,76
validation,scratches_241.jpg,0,scratches,C:\NEU-DET\validation\images\scratches\scratches_241.jpg,C:\NEU-DET\crops\validation\scratches\scratches_241_obj00_scratches.jpg,1,25,199,50,0,20,200,55,200,35
validation,scratches_241.jpg,1,scratches,C:\NEU-DET\validation\images\scratches\scratches_241.jpg,C:\NEU-DET\crops\validation\scratches\scratches_241_obj01_scratches.jpg,1,106,161,136,0,101,166,141,166,40
validation,scratches_242.jpg,0,scratches,C:\NEU-DET\validation\images\scratches\scratches_242.jpg,C:\NEU-DET\crops\validation\scratches\scratches_242_obj00_scratches.jpg,7,35,108,52,2,30,113,57,111,27
validation,scratches_242.jpg,1,scratches,C:\NEU-DET\validation\images\scratches\scratches_242.jpg,C:\NEU-DET\crops\validation\scratches\scratches_242_obj01_scratches.jpg,82,156,199,171,77,151,200,176,123,25
validation,scratches_242.jpg,2,inclusion,C:\NEU-DET\validation\images\scratches\scratches_242.jpg,C:\NEU-DET\crops\validation\inclusion\scratches_242_obj02_inclusion.jpg,2,169,27,195,0,164,32,200,32,36
validation,scratches_243.jpg,0,scratches,C:\NEU-DET\validation\images\scratches\scratches_243.jpg,C:\NEU-DET\crops\validation\scratches\scratches_243_obj00_scratches.jpg,49,12,200,39,44,7,200,44,156,37
validation,scratches_243.jpg,1,scratches,C:\NEU-DET\validation\images\scratches\scratches_243.jpg,C:\NEU-DET\crops\validation\scratches\scratches_243_obj01_scratches.jpg,24,147,179,165,19,142,184,170,165,28
validation,scratches_243.jpg,2,scratches,C:\NEU-DET\validation\images\scratches\scratches_243.jpg,C:\NEU-DET\crops\validation\scratches\scratches_243_obj02_scratches.jpg,53,78,200,103,48,73,200,108,152,35
validation,scratches_243.jpg,3,scratches,C:\NEU-DET\validation\images\scratches\scratches_243.jpg,C:\NEU-DET\crops\validation\scratches\scratches_243_obj03_scratches.jpg,123,45,198,59,118,40,200,64,82,24
validation,scratches_244.jpg,0,scratches,C:\NEU-DET\validation\images\scratches\scratches_244.jpg,C:\NEU-DET\crops\validation\scratches\scratches_244_obj00_scratches.jpg,2,42,199,61,0,37,200,66,200,29
validation,scratches_244.jpg,1,scratches,C:\NEU-DET\validation\images\scratches\scratches_244.jpg,C:\NEU-DET\crops\validation\scratches\scratches_244_obj01_scratches.jpg,24,16,200,34,19,11,200,39,181,28
validation,scratches_244.jpg,2,scratches,C:\NEU-DET\validation\images\scratches\scratches_244.jpg,C:\NEU-DET\crops\validation\scratches\scratches_244_obj02_scratches.jpg,84,88,196,111,79,83,200,116,121,33
validation,scratches_244.jpg,3,inclusion,C:\NEU-DET\validation\images\scratches\scratches_244.jpg,C:\NEU-DET\crops\validation\inclusion\scratches_244_obj03_inclusion.jpg,118,3,174,56,113,0,179,61,66,61
validation,scratches_245.jpg,0,scratches,C:\NEU-DET\validation\images\scratches\scratches_245.jpg,C:\NEU-DET\crops\validation\scratches\scratches_245_obj00_scratches.jpg,1,70,99,81,0,65,104,86,104,21
validation,scratches_245.jpg,1,scratches,C:\NEU-DET\validation\images\scratches\scratches_245.jpg,C:\NEU-DET\crops\validation\scratches\scratches_245_obj01_scratches.jpg,3,18,198,31,0,13,200,36,200,23
validation,scratches_246.jpg,0,scratches,C:\NEU-DET\validation\images\scratches\scratches_246.jpg,C:\NEU-DET\crops\validation\scratches\scratches_246_obj00_scratches.jpg,2,157,180,171,0,152,185,176,185,24
validation,scratches_247.jpg,0,scratches,C:\NEU-DET\validation\images\scratches\scratches_247.jpg,C:\NEU-DET\crops\validation\scratches\scratches_247_obj00_scratches.jpg,15,142,111,158,10,137,116,163,106,26
validation,scratches_247.jpg,1,scratches,C:\NEU-DET\validation\images\scratches\scratches_247.jpg,C:\NEU-DET\crops\validation\scratches\scratches_247_obj01_scratches.jpg,117,37,133,169,112,32,138,174,26,142
validation,scratches_248.jpg,0,scratches,C:\NEU-DET\validation\images\scratches\scratches_248.jpg,C:\NEU-DET\crops\validation\scratches\scratches_248_obj00_scratches.jpg,36,176,146,195,31,171,151,200,120,29
validation,scratches_248.jpg,1,scratches,C:\NEU-DET\validation\images\scratches\scratches_248.jpg,C:\NEU-DET\crops\validation\scratches\scratches_248_obj01_scratches.jpg,75,21,197,36,70,16,200,41,130,25
validation,scratches_249.jpg,0,scratches,C:\NEU-DET\validation\images\scratches\scratches_249.jpg,C:\NEU-DET\crops\validation\scratches\scratches_249_obj00_scratches.jpg,27,92,199,112,22,87,200,117,178,30
validation,scratches_250.jpg,0,scratches,C:\NEU-DET\validation\images\scratches\scratches_250.jpg,C:\NEU-DET\crops\validation\scratches\scratches_250_obj00_scratches.jpg,2,82,199,107,0,77,200,112,200,35
validation,scratches_250.jpg,1,scratches,C:\NEU-DET\validation\images\scratches\scratches_250.jpg,C:\NEU-DET\crops\validation\scratches\scratches_250_obj01_scratches.jpg,33,175,180,197,28,170,185,200,157,30
validation,scratches_251.jpg,0,scratches,C:\NEU-DET\validation\images\scratches\scratches_251.jpg,C:\NEU-DET\crops\validation\scratches\scratches_251_obj00_scratches.jpg,1,155,192,188,0,150,197,193,197,43
validation,scratches_251.jpg,1,scratches,C:\NEU-DET\validation\images\scratches\scratches_251.jpg,C:\NEU-DET\crops\validation\scratches\scratches_251_obj01_scratches.jpg,74,128,190,151,69,123,195,156,126,33
